,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file
43467,25.0,male,Associate,55004.0,2,RENT,15000.0,DEBTCONSOLIDATION,11.55,0.27,3.0,649,No
40134,26.0,female,High School,66961.0,2,RENT,8483.0,EDUCATION,10.65,0.13,3.0,565,Yes
22720,31.0,male,Bachelor,74401.0,11,RENT,7500.0,MEDICAL,11.01,0.1,10.0,662,No
3244,23.0,female,High School,78180.0,0,RENT,3500.0,DEBTCONSOLIDATION,14.72,0.04,2.0,628,No
29763,39.0,female,Associate,72998.0,16,RENT,3600.0,PERSONAL,5.99,0.05,11.0,698,Yes
38439,35.0,female,Bachelor,26232.0,10,RENT,1484.0,MEDICAL,11.09,0.06,11.0,629,No
28751,27.0,male,High School,24045.0,6,MORTGAGE,1400.0,DEBTCONSOLIDATION,16.77,0.06,6.0,553,No
18283,29.0,female,Associate,71026.0,8,RENT,22000.0,MEDICAL,13.67,0.31,6.0,661,No
39455,28.0,male,Bachelor,60042.0,5,RENT,4795.0,EDUCATION,14.18,0.08,8.0,633,Yes
30191,41.0,male,High School,37824.0,20,RENT,6000.0,MEDICAL,10.59,0.16,13.0,623,Yes
3962,24.0,male,High School,61075.0,1,RENT,4000.0,PERSONAL,7.66,0.07,4.0,629,No
21741,27.0,female,High School,60889.0,5,MORTGAGE,4000.0,PERSONAL,11.01,0.07,9.0,563,Yes
849,23.0,female,Associate,150985.0,0,RENT,20000.0,VENTURE,11.11,0.13,4.0,602,No
11818,26.0,male,Associate,103963.0,2,RENT,10000.0,EDUCATION,13.49,0.1,3.0,658,Yes
28524,28.0,male,Master,94786.0,6,MORTGAGE,13000.0,MEDICAL,11.01,0.14,9.0,592,Yes
10022,24.0,female,Bachelor,34044.0,2,RENT,9250.0,MEDICAL,12.87,0.27,3.0,648,No
27325,28.0,male,Associate,159439.0,0,MORTGAGE,25000.0,DEBTCONSOLIDATION,9.99,0.16,10.0,646,Yes
24553,32.0,male,Bachelor,90076.0,8,MORTGAGE,6400.0,DEBTCONSOLIDATION,11.01,0.07,10.0,641,No
16516,26.0,female,Bachelor,144715.0,4,MORTGAGE,6000.0,DEBTCONSOLIDATION,11.01,0.04,2.0,650,No
14144,22.0,male,Bachelor,120758.0,0,MORTGAGE,15000.0,DEBTCONSOLIDATION,8.94,0.12,3.0,659,Yes
44514,23.0,female,Associate,60845.0,1,RENT,7704.0,MEDICAL,15.78,0.13,3.0,630,No
3019,22.0,female,Bachelor,62202.0,0,RENT,3200.0,EDUCATION,10.99,0.05,2.0,594,Yes
32768,30.0,male,High School,109071.0,5,MORTGAGE,18000.0,PERSONAL,10.74,0.17,7.0,663,No
34554,32.0,male,High School,82210.0,11,RENT,20000.0,HOMEIMPROVEMENT,11.49,0.24,5.0,670,Yes
26994,29.0,male,Bachelor,144996.0,4,MORTGAGE,5000.0,DEBTCONSOLIDATION,5.42,0.03,9.0,634,Yes
1233,23.0,male,Associate,30811.0,1,MORTGAGE,5000.0,MEDICAL,9.32,0.16,2.0,696,No
11992,22.0,female,Master,94543.0,0,MORTGAGE,18000.0,EDUCATION,10.99,0.19,3.0,611,No
32982,24.0,male,Associate,29672.0,1,OWN,8000.0,PERSONAL,5.99,0.27,4.0,664,Yes
39555,24.0,female,Master,31033.0,1,OWN,5000.0,VENTURE,8.2,0.16,3.0,685,No
26600,29.0,female,High School,40953.0,8,RENT,2000.0,VENTURE,11.71,0.05,9.0,676,Yes
30353,38.0,male,High School,63430.0,16,MORTGAGE,15250.0,DEBTCONSOLIDATION,7.88,0.24,15.0,581,Yes
25659,30.0,female,Bachelor,92953.0,7,RENT,12000.0,MEDICAL,17.27,0.13,10.0,539,No
36535,28.0,male,Associate,28357.0,5,MORTGAGE,4800.0,DEBTCONSOLIDATION,10.39,0.17,7.0,697,No
424,22.0,male,High School,75646.0,0,RENT,24000.0,PERSONAL,16.45,0.32,4.0,639,No
25871,30.0,female,Associate,96263.0,8,MORTGAGE,9000.0,EDUCATION,8.49,0.09,8.0,646,No
16879,22.0,female,Bachelor,22628.0,2,OWN,5400.0,EDUCATION,15.31,0.24,4.0,678,No
13083,24.0,male,Master,106342.0,4,MORTGAGE,6000.0,MEDICAL,9.91,0.06,2.0,640,No
39795,29.0,male,Bachelor,114513.0,6,RENT,12000.0,VENTURE,10.71,0.1,5.0,643,Yes
4118,22.0,female,Associate,27321.0,3,RENT,4350.0,MEDICAL,11.54,0.16,3.0,651,Yes
809,21.0,male,Bachelor,27648.0,0,OWN,7350.0,VENTURE,7.66,0.27,2.0,635,Yes
42342,29.0,female,Associate,71692.0,6,RENT,15000.0,DEBTCONSOLIDATION,10.94,0.21,8.0,686,No
15067,23.0,male,Master,130735.0,2,MORTGAGE,18000.0,HOMEIMPROVEMENT,11.26,0.14,2.0,612,No
41384,23.0,female,Master,38284.0,0,MORTGAGE,7541.0,DEBTCONSOLIDATION,9.97,0.2,4.0,523,Yes
19725,35.0,male,Associate,23754.0,8,RENT,3500.0,VENTURE,9.32,0.15,6.0,687,No
11252,22.0,male,High School,65377.0,1,RENT,10000.0,EDUCATION,9.99,0.15,3.0,650,Yes
27943,29.0,male,High School,27277.0,5,RENT,8000.0,DEBTCONSOLIDATION,11.01,0.29,5.0,652,No
34846,34.0,male,Bachelor,80166.0,14,RENT,11200.0,HOMEIMPROVEMENT,8.3,0.14,10.0,611,No
36147,26.0,male,Associate,181234.0,3,MORTGAGE,12033.0,DEBTCONSOLIDATION,8.11,0.07,4.0,638,No
1208,26.0,male,Associate,57535.0,4,RENT,16250.0,PERSONAL,12.42,0.28,4.0,675,No
11203,22.0,female,High School,54942.0,0,RENT,10000.0,HOMEIMPROVEMENT,15.96,0.18,2.0,667,No
37674,24.0,female,Bachelor,116804.0,2,MORTGAGE,1896.0,DEBTCONSOLIDATION,10.71,0.02,3.0,620,No
38025,45.0,male,Associate,143646.0,26,MORTGAGE,5000.0,DEBTCONSOLIDATION,11.49,0.03,13.0,686,Yes
38893,28.0,male,Bachelor,121074.0,4,MORTGAGE,13000.0,PERSONAL,8.59,0.11,7.0,636,Yes
44841,24.0,male,High School,64495.0,5,RENT,8000.0,MEDICAL,16.12,0.12,3.0,576,No
40399,34.0,male,High School,361181.0,10,MORTGAGE,24360.0,MEDICAL,12.37,0.07,12.0,610,Yes
43416,26.0,male,High School,37908.0,4,RENT,14724.0,MEDICAL,12.25,0.39,5.0,640,No
17098,23.0,female,Bachelor,115239.0,0,RENT,5000.0,PERSONAL,9.63,0.04,4.0,686,No
39813,32.0,female,Associate,60768.0,9,RENT,3600.0,MEDICAL,11.77,0.06,6.0,524,Yes
27347,29.0,male,Associate,162915.0,6,MORTGAGE,24000.0,MEDICAL,5.99,0.15,10.0,616,Yes
14244,26.0,female,Bachelor,123508.0,3,MORTGAGE,20000.0,DEBTCONSOLIDATION,11.36,0.16,4.0,665,Yes
32751,25.0,female,High School,58539.0,3,RENT,3000.0,EDUCATION,13.83,0.05,4.0,688,Yes
34174,23.0,male,Associate,32210.0,4,RENT,6250.0,MEDICAL,9.84,0.19,3.0,617,No
30850,43.0,female,Associate,74283.0,21,MORTGAGE,16000.0,DEBTCONSOLIDATION,11.01,0.22,17.0,661,No
1929,25.0,male,Bachelor,37197.0,4,MORTGAGE,10625.0,EDUCATION,16.49,0.29,4.0,655,Yes
34422,34.0,male,Master,58893.0,12,MORTGAGE,5000.0,DEBTCONSOLIDATION,12.48,0.08,10.0,625,Yes
14392,25.0,male,Bachelor,36969.0,1,OWN,10000.0,DEBTCONSOLIDATION,14.61,0.27,2.0,598,Yes
28046,31.0,male,Associate,78949.0,10,RENT,10000.0,VENTURE,7.66,0.13,9.0,592,Yes
22729,30.0,female,Master,70412.0,5,MORTGAGE,6000.0,PERSONAL,11.01,0.09,10.0,607,Yes
44268,25.0,male,Associate,60667.0,2,MORTGAGE,2707.0,MEDICAL,11.17,0.04,3.0,502,No
37733,41.0,female,Associate,70737.0,17,MORTGAGE,6000.0,HOMEIMPROVEMENT,8.26,0.08,12.0,541,Yes
11780,25.0,male,Associate,101670.0,3,RENT,10000.0,DEBTCONSOLIDATION,11.01,0.1,4.0,568,Yes
18992,29.0,male,Master,154676.0,6,RENT,15000.0,EDUCATION,9.63,0.1,9.0,651,No
36923,28.0,male,High School,57494.0,2,RENT,3662.0,MEDICAL,10.08,0.06,10.0,574,Yes
42947,27.0,female,Bachelor,42849.0,6,RENT,11500.0,DEBTCONSOLIDATION,15.92,0.27,5.0,681,No
11320,26.0,female,Master,81393.0,7,MORTGAGE,6500.0,DEBTCONSOLIDATION,14.11,0.08,2.0,710,No
25234,28.0,male,High School,99133.0,5,MORTGAGE,3000.0,EDUCATION,12.42,0.03,5.0,682,No
29060,29.0,female,Bachelor,60940.0,5,MORTGAGE,3575.0,HOMEIMPROVEMENT,11.49,0.06,6.0,676,Yes
28528,30.0,female,Bachelor,51552.0,9,RENT,14750.0,MEDICAL,11.01,0.29,8.0,692,No
44121,29.0,male,Bachelor,51197.0,8,RENT,15000.0,VENTURE,11.28,0.29,9.0,661,No
16314,23.0,male,Associate,97920.0,2,RENT,7200.0,VENTURE,9.25,0.07,3.0,670,Yes
4568,21.0,male,Bachelor,50455.0,0,OWN,8000.0,PERSONAL,11.48,0.16,3.0,479,Yes
30108,50.0,male,High School,56099.0,29,MORTGAGE,8600.0,EDUCATION,14.09,0.15,12.0,653,No
40537,24.0,female,High School,90464.0,2,MORTGAGE,17000.0,DEBTCONSOLIDATION,11.88,0.19,4.0,628,No
18359,27.0,female,Bachelor,73032.0,3,RENT,20000.0,VENTURE,12.21,0.27,5.0,692,No
6599,23.0,female,Bachelor,60947.0,4,RENT,6000.0,VENTURE,13.49,0.1,3.0,681,No
1847,24.0,female,Associate,106848.0,1,RENT,15000.0,HOMEIMPROVEMENT,9.99,0.14,4.0,642,No
881,23.0,female,Master,13817.0,1,RENT,1000.0,MEDICAL,10.25,0.07,2.0,667,No
15615,26.0,male,High School,181056.0,4,MORTGAGE,6400.0,EDUCATION,15.62,0.04,2.0,673,No
6063,22.0,female,Bachelor,58309.0,0,OWN,4800.0,VENTURE,8.49,0.08,4.0,716,Yes
2188,24.0,female,Associate,70430.0,3,RENT,13500.0,VENTURE,13.99,0.19,2.0,648,No
32944,28.0,male,Bachelor,97211.0,4,MORTGAGE,7412.0,EDUCATION,12.63,0.08,10.0,705,Yes
21481,29.0,male,Associate,58546.0,7,MORTGAGE,20000.0,PERSONAL,11.01,0.34,9.0,648,Yes
41155,23.0,female,High School,54700.0,0,RENT,9600.0,EDUCATION,12.51,0.18,4.0,651,Yes
17330,23.0,male,Master,48976.0,0,RENT,12000.0,MEDICAL,9.63,0.25,3.0,607,Yes
2781,22.0,male,Associate,68944.0,0,RENT,12000.0,EDUCATION,10.99,0.17,2.0,638,Yes
34404,23.0,male,Master,94501.0,1,RENT,9600.0,DEBTCONSOLIDATION,12.82,0.1,5.0,547,Yes
30757,45.0,female,Master,30216.0,26,RENT,9000.0,EDUCATION,10.65,0.3,14.0,632,No
40825,23.0,male,High School,76732.0,0,RENT,3720.0,EDUCATION,6.69,0.05,4.0,553,Yes
18561,29.0,male,Master,65537.0,8,RENT,18000.0,EDUCATION,10.99,0.27,6.0,674,No
2560,24.0,male,Associate,38222.0,3,RENT,3000.0,MEDICAL,15.62,0.08,4.0,653,No
16216,25.0,male,Bachelor,8000.0,5,RENT,1000.0,EDUCATION,9.64,0.12,4.0,631,No
44918,26.0,female,High School,83789.0,1,RENT,9143.0,DEBTCONSOLIDATION,16.36,0.11,6.0,637,No
9551,25.0,female,Master,76232.0,5,MORTGAGE,2000.0,HOMEIMPROVEMENT,10.99,0.03,4.0,688,Yes
530,25.0,male,High School,23948.0,3,OWN,3000.0,EDUCATION,11.99,0.13,4.0,587,No
38542,26.0,female,High School,91187.0,5,RENT,4983.0,VENTURE,7.08,0.05,5.0,633,Yes
5612,23.0,male,Associate,96616.0,1,RENT,5000.0,PERSONAL,5.42,0.05,2.0,663,Yes
23022,28.0,female,Associate,73246.0,6,MORTGAGE,15000.0,DEBTCONSOLIDATION,11.99,0.2,6.0,559,Yes
36012,29.0,male,Master,73149.0,7,MORTGAGE,4185.0,DEBTCONSOLIDATION,8.92,0.06,10.0,565,No
41100,26.0,male,Bachelor,70845.0,4,MORTGAGE,4000.0,EDUCATION,8.62,0.06,6.0,602,No
18146,34.0,female,Bachelor,190736.0,12,MORTGAGE,12000.0,VENTURE,11.01,0.06,8.0,668,No
39676,29.0,male,Bachelor,93802.0,7,MORTGAGE,1016.0,EDUCATION,7.46,0.01,9.0,671,Yes
9978,26.0,male,Bachelor,46818.0,2,RENT,9100.0,VENTURE,15.37,0.19,2.0,672,Yes
31224,38.0,male,Associate,97849.0,17,MORTGAGE,11000.0,EDUCATION,10.36,0.11,14.0,660,Yes
42634,24.0,female,High School,38146.0,5,RENT,15060.0,MEDICAL,14.38,0.39,3.0,669,No
12432,24.0,male,Associate,53021.0,4,RENT,12000.0,VENTURE,10.36,0.23,4.0,522,No
11363,22.0,female,High School,89768.0,0,MORTGAGE,4000.0,MEDICAL,6.99,0.04,4.0,675,Yes
31120,37.0,male,Associate,51478.0,18,RENT,10200.0,PERSONAL,13.16,0.2,14.0,697,No
2401,22.0,female,High School,72923.0,0,RENT,2500.0,DEBTCONSOLIDATION,11.01,0.03,4.0,663,No
40187,39.0,male,High School,48543.0,16,MORTGAGE,6000.0,MEDICAL,11.01,0.12,17.0,683,Yes
41595,24.0,female,Master,102664.0,3,RENT,7200.0,VENTURE,7.53,0.07,4.0,629,Yes
9635,25.0,female,Bachelor,76652.0,3,MORTGAGE,25000.0,EDUCATION,11.49,0.33,2.0,590,Yes
24614,27.0,female,High School,77720.0,9,RENT,10000.0,PERSONAL,15.27,0.13,10.0,593,No
10549,22.0,male,Associate,40689.0,0,RENT,10000.0,VENTURE,12.53,0.25,4.0,652,Yes
18764,33.0,male,Master,32385.0,12,MORTGAGE,15000.0,DEBTCONSOLIDATION,9.76,0.46,6.0,684,No
7256,22.0,male,High School,62369.0,0,RENT,6300.0,EDUCATION,15.96,0.1,4.0,636,No
35711,29.0,male,Associate,39772.0,4,MORTGAGE,3000.0,VENTURE,10.09,0.08,7.0,620,Yes
42056,37.0,male,High School,37849.0,17,RENT,6000.0,PERSONAL,11.76,0.16,11.0,504,Yes
24994,28.0,male,High School,96601.0,4,MORTGAGE,16425.0,PERSONAL,7.9,0.17,8.0,628,Yes
5928,22.0,female,High School,57695.0,0,MORTGAGE,6000.0,VENTURE,7.9,0.1,3.0,510,Yes
1833,23.0,male,Associate,115157.0,1,RENT,15000.0,VENTURE,15.05,0.13,2.0,596,No
4753,26.0,female,Bachelor,37393.0,4,RENT,5000.0,DEBTCONSOLIDATION,14.42,0.13,4.0,597,No
11482,24.0,male,Bachelor,90929.0,4,MORTGAGE,15000.0,HOMEIMPROVEMENT,6.03,0.16,2.0,611,Yes
13691,24.0,male,Associate,114885.0,5,MORTGAGE,16000.0,VENTURE,15.33,0.14,3.0,591,No
24092,27.0,female,Associate,84885.0,2,MORTGAGE,5200.0,HOMEIMPROVEMENT,7.51,0.06,10.0,713,No
4872,26.0,male,Bachelor,44136.0,2,MORTGAGE,5000.0,HOMEIMPROVEMENT,12.29,0.11,3.0,634,No
44610,28.0,male,Associate,32281.0,6,RENT,4051.0,DEBTCONSOLIDATION,11.52,0.13,6.0,664,No
1472,26.0,female,Master,41848.0,4,RENT,1200.0,VENTURE,9.91,0.03,3.0,615,Yes
43669,29.0,male,Bachelor,90678.0,6,RENT,14000.0,MEDICAL,12.93,0.15,7.0,670,No
19617,33.0,male,Bachelor,42630.0,11,OWN,10000.0,VENTURE,8.49,0.23,5.0,643,Yes
32810,23.0,male,Bachelor,63602.0,1,MORTGAGE,5000.0,PERSONAL,6.98,0.08,3.0,617,Yes
11746,25.0,male,Bachelor,91023.0,3,MORTGAGE,7500.0,VENTURE,12.61,0.08,4.0,621,No
28168,33.0,male,Bachelor,67152.0,12,MORTGAGE,3500.0,VENTURE,10.65,0.05,10.0,625,Yes
6692,23.0,male,High School,60908.0,1,RENT,6000.0,DEBTCONSOLIDATION,11.48,0.1,4.0,690,No
19943,29.0,male,Master,42994.0,8,RENT,10625.0,DEBTCONSOLIDATION,7.9,0.25,8.0,625,Yes
24608,34.0,female,Associate,91026.0,10,MORTGAGE,3000.0,MEDICAL,7.9,0.03,5.0,550,No
37215,24.0,male,Bachelor,120876.0,0,MORTGAGE,17069.0,PERSONAL,7.56,0.14,4.0,619,Yes
35744,49.0,female,Associate,66956.0,28,MORTGAGE,5000.0,EDUCATION,12.38,0.07,14.0,724,Yes
42777,30.0,male,Doctorate,117043.0,7,MORTGAGE,12444.0,DEBTCONSOLIDATION,15.53,0.11,5.0,725,No
35939,24.0,male,High School,58563.0,5,MORTGAGE,4347.0,VENTURE,5.58,0.07,4.0,621,Yes
8662,24.0,male,Bachelor,36911.0,2,RENT,8000.0,MEDICAL,13.61,0.22,3.0,680,Yes
18840,29.0,female,Bachelor,21245.0,4,RENT,1450.0,EDUCATION,11.01,0.07,6.0,616,Yes
5314,22.0,male,Bachelor,32300.0,0,RENT,8500.0,EDUCATION,6.17,0.26,3.0,629,No
11657,23.0,male,High School,90999.0,0,MORTGAGE,6000.0,MEDICAL,10.99,0.07,3.0,636,Yes
35569,22.0,female,High School,85960.0,0,RENT,10000.0,MEDICAL,12.11,0.12,2.0,637,No
10459,25.0,female,Bachelor,37246.0,1,RENT,10000.0,MEDICAL,7.51,0.27,2.0,636,No
39594,27.0,female,Associate,59518.0,4,RENT,12000.0,PERSONAL,13.26,0.2,6.0,723,Yes
5560,25.0,male,High School,85177.0,1,RENT,5000.0,EDUCATION,11.71,0.06,3.0,718,No
18420,27.0,female,Associate,26800.0,7,OWN,4000.0,HOMEIMPROVEMENT,10.62,0.15,9.0,649,Yes
26774,34.0,female,Bachelor,49006.0,9,RENT,15000.0,PERSONAL,11.01,0.31,6.0,598,No
8069,25.0,male,Associate,67161.0,1,MORTGAGE,3600.0,VENTURE,11.34,0.05,4.0,559,Yes
5819,22.0,male,Associate,33189.0,2,RENT,5500.0,DEBTCONSOLIDATION,14.74,0.17,4.0,613,No
13188,23.0,female,Bachelor,109350.0,0,MORTGAGE,3600.0,DEBTCONSOLIDATION,12.69,0.03,3.0,660,No
12331,24.0,male,Associate,46451.0,0,RENT,12000.0,DEBTCONSOLIDATION,6.17,0.26,3.0,567,No
11446,26.0,male,Master,90978.0,2,MORTGAGE,10000.0,PERSONAL,13.49,0.11,4.0,667,Yes
5136,24.0,male,Bachelor,53854.0,0,MORTGAGE,11200.0,PERSONAL,10.99,0.21,4.0,620,No
8746,26.0,male,Associate,45178.0,0,RENT,8000.0,DEBTCONSOLIDATION,12.21,0.18,2.0,669,No
33134,40.0,male,Bachelor,51337.0,20,RENT,7000.0,DEBTCONSOLIDATION,13.56,0.14,14.0,724,No
9147,21.0,female,Associate,15480.0,0,RENT,5000.0,VENTURE,11.49,0.32,2.0,642,No
21568,29.0,male,Doctorate,41800.0,5,RENT,6000.0,EDUCATION,14.09,0.14,7.0,575,Yes
1440,22.0,female,Master,18301.0,0,RENT,1200.0,PERSONAL,10.37,0.07,2.0,687,Yes
13714,23.0,male,High School,92447.0,3,RENT,13000.0,MEDICAL,11.01,0.14,2.0,699,Yes
9696,25.0,male,Bachelor,95135.0,1,RENT,8400.0,DEBTCONSOLIDATION,13.48,0.09,3.0,536,Yes
1206,24.0,female,Bachelor,74016.0,0,RENT,16400.0,HOMEIMPROVEMENT,10.99,0.22,4.0,640,No
39477,24.0,male,High School,43109.0,5,RENT,1000.0,VENTURE,12.44,0.02,4.0,541,Yes
12473,24.0,female,Bachelor,99449.0,1,MORTGAGE,14000.0,EDUCATION,7.88,0.14,3.0,639,Yes
34210,30.0,male,Doctorate,87496.0,10,RENT,12000.0,MEDICAL,10.97,0.14,5.0,718,No
16127,26.0,female,Bachelor,51361.0,3,RENT,11300.0,DEBTCONSOLIDATION,13.22,0.22,4.0,661,Yes
35482,27.0,male,High School,144916.0,4,RENT,11040.0,EDUCATION,12.59,0.08,7.0,610,Yes
42996,22.0,female,High School,51522.0,0,RENT,8243.0,DEBTCONSOLIDATION,11.62,0.16,3.0,567,No
16648,22.0,male,Master,32518.0,0,MORTGAGE,4400.0,VENTURE,11.49,0.14,3.0,625,Yes
11932,24.0,female,Bachelor,87477.0,0,MORTGAGE,14000.0,EDUCATION,14.65,0.16,4.0,593,No
9600,26.0,female,Bachelor,94070.0,0,RENT,8350.0,DEBTCONSOLIDATION,6.99,0.09,3.0,496,Yes
35821,37.0,female,High School,65698.0,14,MORTGAGE,8000.0,MEDICAL,11.01,0.12,15.0,599,Yes
12827,21.0,female,High School,45139.0,2,OWN,9250.0,VENTURE,12.23,0.2,4.0,661,Yes
34454,30.0,male,Master,53642.0,5,MORTGAGE,14740.0,PERSONAL,10.08,0.27,10.0,700,No
38937,22.0,male,High School,43056.0,2,RENT,8000.0,EDUCATION,7.82,0.19,4.0,630,No
13479,21.0,male,Associate,22770.0,0,RENT,2500.0,EDUCATION,7.88,0.11,2.0,576,Yes
44140,23.0,male,Bachelor,24251.0,0,RENT,3000.0,PERSONAL,10.13,0.12,3.0,606,No
38557,25.0,female,Associate,111626.0,3,MORTGAGE,6000.0,VENTURE,9.64,0.05,6.0,657,Yes
23103,31.0,female,Master,73043.0,6,MORTGAGE,5100.0,DEBTCONSOLIDATION,10.75,0.07,8.0,567,Yes
14724,23.0,male,High School,136081.0,1,MORTGAGE,22400.0,VENTURE,7.49,0.16,2.0,615,Yes
33413,42.0,male,Associate,43213.0,22,RENT,2500.0,DEBTCONSOLIDATION,10.54,0.06,10.0,682,No
12271,25.0,male,High School,48719.0,1,OWN,6000.0,EDUCATION,13.47,0.12,3.0,632,Yes
10197,25.0,male,High School,79903.0,2,MORTGAGE,2000.0,EDUCATION,14.59,0.03,3.0,535,Yes
15807,25.0,male,Master,215205.0,3,MORTGAGE,8000.0,PERSONAL,15.68,0.04,2.0,709,No
30903,37.0,female,Associate,85089.0,14,MORTGAGE,30000.0,VENTURE,10.65,0.35,14.0,601,Yes
37576,24.0,male,Bachelor,154359.0,1,MORTGAGE,15000.0,DEBTCONSOLIDATION,10.27,0.1,4.0,652,Yes
34146,32.0,female,Bachelor,32484.0,8,RENT,2432.0,EDUCATION,13.6,0.07,11.0,700,No
38643,30.0,female,Bachelor,173263.0,5,MORTGAGE,4926.0,DEBTCONSOLIDATION,16.04,0.03,7.0,581,No
14187,24.0,male,Associate,121782.0,3,MORTGAGE,21000.0,EDUCATION,11.49,0.17,4.0,667,Yes
28891,29.0,male,Bachelor,51189.0,8,RENT,18000.0,VENTURE,14.65,0.35,8.0,665,No
44603,31.0,male,Bachelor,41726.0,7,RENT,15000.0,VENTURE,9.31,0.36,7.0,557,No
39628,25.0,female,Master,31250.0,0,RENT,1200.0,EDUCATION,13.63,0.04,3.0,606,Yes
31023,37.0,female,High School,72951.0,15,RENT,10000.0,HOMEIMPROVEMENT,7.51,0.14,11.0,637,Yes
35998,29.0,female,High School,118599.0,7,MORTGAGE,20000.0,VENTURE,8.96,0.17,9.0,597,Yes
25413,29.0,female,Associate,103345.0,10,MORTGAGE,6000.0,DEBTCONSOLIDATION,7.68,0.06,8.0,631,No
28839,28.0,male,Associate,26136.0,5,RENT,6250.0,DEBTCONSOLIDATION,7.9,0.24,8.0,645,Yes
14910,23.0,female,Bachelor,145201.0,0,MORTGAGE,4400.0,VENTURE,11.71,0.03,3.0,698,No
16795,24.0,female,Bachelor,63284.0,2,MORTGAGE,15000.0,VENTURE,10.0,0.24,4.0,712,No
4240,26.0,male,Bachelor,51390.0,5,RENT,4500.0,PERSONAL,7.66,0.09,2.0,655,Yes
5090,24.0,male,Associate,59631.0,1,RENT,5000.0,MEDICAL,10.65,0.08,3.0,674,No
33151,30.0,male,Bachelor,83584.0,4,MORTGAGE,20000.0,DEBTCONSOLIDATION,9.41,0.24,6.0,665,Yes
6466,23.0,female,Bachelor,60807.0,0,MORTGAGE,17000.0,EDUCATION,12.42,0.28,3.0,562,Yes
24988,30.0,female,Bachelor,96316.0,10,MORTGAGE,6000.0,MEDICAL,13.49,0.06,8.0,682,No
8936,21.0,female,Associate,53736.0,2,RENT,8000.0,VENTURE,16.29,0.15,3.0,680,No
38910,32.0,female,Bachelor,230445.0,7,MORTGAGE,5304.0,PERSONAL,6.68,0.02,9.0,667,Yes
23936,27.0,female,Master,36954.0,7,RENT,10000.0,MEDICAL,17.58,0.27,6.0,694,No
38219,24.0,male,High School,73224.0,0,MORTGAGE,7800.0,VENTURE,14.53,0.11,5.0,635,Yes
1315,26.0,female,High School,89843.0,0,RENT,16000.0,HOMEIMPROVEMENT,14.84,0.18,3.0,618,Yes
31949,48.0,male,Associate,23925.0,25,OWN,7000.0,MEDICAL,11.01,0.29,16.0,669,No
19672,27.0,male,Master,65989.0,1,RENT,3200.0,MEDICAL,12.69,0.05,10.0,628,Yes
9223,26.0,male,Bachelor,65556.0,2,MORTGAGE,8000.0,DEBTCONSOLIDATION,11.89,0.12,2.0,708,No
34439,28.0,female,Associate,76373.0,3,MORTGAGE,25000.0,EDUCATION,12.63,0.33,6.0,597,No
10352,22.0,male,Associate,81354.0,1,MORTGAGE,12000.0,EDUCATION,11.99,0.15,4.0,656,Yes
8074,24.0,female,Master,66496.0,0,RENT,7200.0,EDUCATION,12.53,0.11,2.0,643,Yes
35927,24.0,male,Associate,86886.0,1,RENT,3000.0,HOMEIMPROVEMENT,7.43,0.03,2.0,628,Yes
37499,22.0,female,Bachelor,43158.0,0,RENT,6400.0,MEDICAL,12.64,0.15,4.0,610,Yes
15598,23.0,female,High School,101979.0,0,RENT,15000.0,MEDICAL,11.34,0.15,3.0,641,No
37349,25.0,male,Associate,62349.0,1,MORTGAGE,8000.0,VENTURE,8.27,0.13,5.0,570,Yes
32656,23.0,male,Associate,102998.0,3,MORTGAGE,15000.0,VENTURE,6.75,0.15,2.0,640,No
38940,24.0,male,Bachelor,61137.0,1,RENT,10000.0,DEBTCONSOLIDATION,7.38,0.16,4.0,695,Yes
36879,27.0,male,Bachelor,61181.0,3,RENT,6600.0,VENTURE,10.05,0.11,6.0,604,Yes
37160,37.0,female,Associate,242401.0,17,MORTGAGE,13585.0,DEBTCONSOLIDATION,10.84,0.06,14.0,656,No
23368,31.0,female,Bachelor,96696.0,10,RENT,8000.0,EDUCATION,12.61,0.08,7.0,590,No
13578,26.0,female,Associate,113804.0,6,MORTGAGE,15000.0,PERSONAL,6.17,0.13,2.0,625,No
14909,26.0,female,Bachelor,145157.0,2,MORTGAGE,25000.0,VENTURE,12.69,0.17,2.0,690,No
1046,23.0,female,High School,93092.0,0,RENT,18000.0,DEBTCONSOLIDATION,10.65,0.19,4.0,540,No
17968,28.0,male,Bachelor,270905.0,5,MORTGAGE,5000.0,VENTURE,7.75,0.02,5.0,651,Yes
23435,32.0,male,Associate,43210.0,10,RENT,8150.0,MEDICAL,16.49,0.19,5.0,703,No
30036,38.0,male,High School,53594.0,14,RENT,5000.0,PERSONAL,15.65,0.09,14.0,639,No
26286,29.0,male,High School,121064.0,8,MORTGAGE,12025.0,EDUCATION,13.49,0.1,9.0,539,No
14941,24.0,male,Associate,144867.0,0,MORTGAGE,8575.0,PERSONAL,11.01,0.06,3.0,666,Yes
36905,24.0,male,Associate,163144.0,0,MORTGAGE,21000.0,VENTURE,10.47,0.13,4.0,664,Yes
3138,22.0,male,Bachelor,44309.0,4,MORTGAGE,11625.0,EDUCATION,13.49,0.26,2.0,593,Yes
