,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file
2712,26.0,male,Bachelor,49060.0,2,RENT,12000.0,MEDICAL,7.53,0.24,2.0,553,Yes
2713,24.0,female,Master,59780.0,0,MORTGAGE,10000.0,EDUCATION,15.68,0.17,4.0,676,No
2714,22.0,female,Associate,35244.0,2,OWN,10000.0,DEBTCONSOLIDATION,16.49,0.28,4.0,594,No
2715,24.0,female,Associate,101825.0,0,MORTGAGE,4264.0,PERSONAL,6.85,0.04,4.0,582,Yes
2716,50.0,male,Bachelor,37028.0,28,RENT,5000.0,VENTURE,12.84,0.14,15.0,703,No
2717,27.0,male,Associate,133500.0,6,MORTGAGE,3600.0,HOMEIMPROVEMENT,6.03,0.03,5.0,691,No
2718,25.0,male,High School,52041.0,4,MORTGAGE,8000.0,DEBTCONSOLIDATION,11.01,0.15,2.0,578,Yes
2719,22.0,female,Bachelor,35384.0,0,RENT,5000.0,EDUCATION,6.91,0.14,2.0,558,Yes
2720,25.0,female,Associate,48860.0,1,RENT,5000.0,DEBTCONSOLIDATION,11.59,0.1,4.0,575,Yes
2721,23.0,male,Associate,79075.0,1,MORTGAGE,7000.0,DEBTCONSOLIDATION,8.49,0.09,3.0,683,Yes
2722,24.0,female,Associate,88630.0,0,RENT,9600.0,MEDICAL,13.92,0.11,3.0,658,Yes
2723,33.0,female,Associate,444306.0,7,MORTGAGE,5443.0,HOMEIMPROVEMENT,8.3,0.01,10.0,702,No
2724,50.0,male,High School,145232.0,32,MORTGAGE,5575.0,HOMEIMPROVEMENT,15.2,0.04,13.0,730,Yes
2725,22.0,male,Associate,89823.0,0,RENT,5050.0,PERSONAL,5.42,0.06,3.0,681,No
2726,24.0,male,Bachelor,78715.0,2,RENT,3556.0,EDUCATION,8.89,0.05,4.0,625,No
2727,23.0,female,Bachelor,74369.0,2,MORTGAGE,18400.0,VENTURE,19.29,0.25,2.0,717,Yes
2728,39.0,female,High School,43169.0,18,RENT,8000.0,EDUCATION,13.22,0.19,15.0,600,Yes
2729,22.0,female,High School,78789.0,0,RENT,10000.0,EDUCATION,9.88,0.13,2.0,664,Yes
2730,27.0,female,Bachelor,40575.0,2,RENT,4000.0,EDUCATION,6.76,0.1,9.0,673,No
2731,25.0,male,Associate,94488.0,0,RENT,3200.0,HOMEIMPROVEMENT,12.99,0.03,4.0,651,No
2732,24.0,female,High School,74686.0,0,RENT,12250.0,DEBTCONSOLIDATION,12.23,0.16,2.0,594,Yes
2733,21.0,male,Master,22662.0,1,RENT,1500.0,DEBTCONSOLIDATION,12.61,0.07,2.0,671,Yes
2734,32.0,female,High School,129302.0,12,RENT,4000.0,MEDICAL,13.98,0.03,7.0,659,No
2735,27.0,male,Bachelor,31874.0,5,MORTGAGE,5000.0,EDUCATION,7.9,0.16,6.0,586,Yes
2736,29.0,male,Associate,48894.0,11,RENT,9000.0,VENTURE,14.27,0.18,5.0,656,No
2737,23.0,female,High School,69666.0,0,MORTGAGE,7000.0,PERSONAL,11.01,0.1,2.0,599,Yes
2738,23.0,male,Associate,169121.0,4,MORTGAGE,12000.0,PERSONAL,5.42,0.07,3.0,667,Yes
2739,36.0,male,High School,181229.0,17,MORTGAGE,3000.0,EDUCATION,7.29,0.02,17.0,706,Yes
2740,23.0,male,Bachelor,67987.0,0,MORTGAGE,6000.0,VENTURE,5.99,0.09,2.0,599,No
2741,31.0,female,Associate,44485.0,4,RENT,8000.0,PERSONAL,8.83,0.18,8.0,668,Yes
2742,27.0,male,High School,61346.0,6,MORTGAGE,2000.0,VENTURE,10.99,0.03,6.0,652,Yes
2743,28.0,male,High School,71962.0,9,MORTGAGE,23500.0,PERSONAL,11.01,0.33,6.0,576,Yes
2744,26.0,male,Associate,162677.0,0,RENT,14275.0,PERSONAL,9.45,0.09,2.0,629,No
2745,25.0,male,Master,38779.0,3,RENT,1409.0,EDUCATION,11.45,0.04,3.0,565,Yes
2746,31.0,female,Bachelor,74516.0,11,MORTGAGE,2013.0,PERSONAL,7.74,0.03,8.0,735,Yes
2747,26.0,female,Master,73134.0,6,MORTGAGE,18000.0,MEDICAL,13.49,0.25,4.0,687,Yes
2748,22.0,male,Bachelor,52105.0,3,RENT,5000.0,EDUCATION,12.98,0.1,4.0,572,Yes
2749,25.0,male,Associate,72801.0,5,RENT,10000.0,VENTURE,9.91,0.14,3.0,641,No
2750,26.0,male,High School,154765.0,0,MORTGAGE,35000.0,DEBTCONSOLIDATION,8.9,0.23,3.0,627,Yes
2751,23.0,male,Bachelor,72817.0,0,MORTGAGE,4000.0,DEBTCONSOLIDATION,7.14,0.05,3.0,676,Yes
2752,37.0,female,High School,66137.0,15,MORTGAGE,8000.0,PERSONAL,11.01,0.12,15.0,596,Yes
2753,24.0,male,High School,150970.0,2,MORTGAGE,10000.0,VENTURE,9.36,0.07,2.0,558,Yes
2754,23.0,female,High School,49900.0,1,OWN,21000.0,MEDICAL,6.17,0.42,3.0,635,Yes
2755,23.0,male,Master,67065.0,0,MORTGAGE,7000.0,EDUCATION,8.59,0.1,2.0,702,No
2756,21.0,male,Bachelor,32384.0,0,OWN,4000.0,VENTURE,7.51,0.12,4.0,632,Yes
2757,34.0,female,Bachelor,126734.0,10,RENT,7000.0,MEDICAL,9.63,0.06,10.0,667,Yes
2758,23.0,female,Bachelor,35390.0,0,OWN,2000.0,VENTURE,10.37,0.06,3.0,658,Yes
2759,30.0,male,Bachelor,103003.0,5,MORTGAGE,12637.0,PERSONAL,8.97,0.12,7.0,543,Yes
2760,22.0,female,High School,96147.0,0,MORTGAGE,35000.0,PERSONAL,13.13,0.36,2.0,662,No
2761,22.0,female,Associate,49325.0,0,RENT,11200.0,VENTURE,7.88,0.23,2.0,631,Yes
2762,24.0,male,Bachelor,95940.0,0,RENT,8000.0,MEDICAL,11.49,0.08,2.0,642,No
2763,30.0,male,High School,60935.0,9,RENT,4600.0,VENTURE,11.49,0.08,7.0,551,Yes
2764,24.0,male,High School,186184.0,6,MORTGAGE,6000.0,DEBTCONSOLIDATION,5.79,0.03,4.0,618,Yes
2765,53.0,female,High School,106767.0,31,RENT,5000.0,EDUCATION,8.49,0.05,25.0,664,No
2766,28.0,male,Associate,270875.0,7,MORTGAGE,20000.0,PERSONAL,7.88,0.07,9.0,616,Yes
2767,34.0,female,Bachelor,78744.0,15,MORTGAGE,21200.0,EDUCATION,9.99,0.27,6.0,708,Yes
2768,24.0,female,High School,111593.0,1,RENT,12000.0,DEBTCONSOLIDATION,7.51,0.11,4.0,435,Yes
2769,25.0,female,High School,88382.0,2,RENT,7000.0,HOMEIMPROVEMENT,14.84,0.08,2.0,604,No
2770,30.0,female,Bachelor,84810.0,8,MORTGAGE,12800.0,HOMEIMPROVEMENT,11.01,0.15,7.0,680,No
2771,24.0,male,Bachelor,148216.0,4,MORTGAGE,8000.0,PERSONAL,12.68,0.05,4.0,673,Yes
2772,32.0,female,Bachelor,49077.0,9,RENT,5400.0,EDUCATION,11.11,0.11,5.0,677,Yes
2773,26.0,male,Associate,106501.0,2,MORTGAGE,3800.0,HOMEIMPROVEMENT,6.54,0.04,2.0,588,No
2774,25.0,male,High School,68368.0,4,RENT,7000.0,MEDICAL,14.22,0.1,4.0,589,Yes
2775,34.0,female,Master,87342.0,11,MORTGAGE,5800.0,VENTURE,11.01,0.07,9.0,706,No
2776,22.0,female,Bachelor,52872.0,0,MORTGAGE,8400.0,PERSONAL,16.77,0.16,4.0,646,Yes
2777,24.0,female,High School,58575.0,0,MORTGAGE,12000.0,MEDICAL,7.29,0.2,3.0,625,Yes
2778,26.0,male,Associate,99465.0,1,RENT,10000.0,MEDICAL,7.29,0.1,4.0,605,Yes
2779,26.0,female,Associate,97169.0,4,RENT,10000.0,PERSONAL,12.73,0.1,4.0,588,Yes
2780,31.0,female,Master,65163.0,10,MORTGAGE,8250.0,HOMEIMPROVEMENT,5.99,0.13,9.0,655,No
2781,24.0,male,High School,103222.0,0,MORTGAGE,8000.0,PERSONAL,11.01,0.08,4.0,638,Yes
2782,22.0,female,High School,49134.0,1,MORTGAGE,9875.0,MEDICAL,7.9,0.2,4.0,635,No
2783,22.0,female,Bachelor,76832.0,0,MORTGAGE,10376.0,PERSONAL,10.14,0.14,2.0,591,Yes
2784,24.0,male,Bachelor,84396.0,3,RENT,15000.0,VENTURE,13.24,0.18,4.0,570,Yes
2785,24.0,male,Bachelor,60854.0,1,RENT,10000.0,PERSONAL,11.71,0.16,2.0,540,Yes
2786,21.0,male,High School,231235.0,0,MORTGAGE,20000.0,EDUCATION,6.54,0.09,2.0,642,Yes
2787,36.0,male,Associate,44141.0,12,MORTGAGE,12000.0,VENTURE,9.63,0.27,15.0,655,Yes
2788,22.0,female,Master,29941.0,0,RENT,6400.0,EDUCATION,11.01,0.21,3.0,552,No
2789,22.0,female,High School,56038.0,0,RENT,8000.0,DEBTCONSOLIDATION,6.17,0.14,2.0,597,Yes
2790,32.0,male,Master,135491.0,10,MORTGAGE,14000.0,EDUCATION,9.63,0.1,9.0,566,No
2791,24.0,male,High School,174626.0,3,OWN,11500.0,PERSONAL,11.14,0.07,4.0,614,Yes
2792,26.0,male,High School,104873.0,4,MORTGAGE,4300.0,HOMEIMPROVEMENT,7.66,0.04,2.0,628,No
2793,22.0,male,High School,203782.0,4,RENT,14000.0,PERSONAL,11.14,0.07,3.0,581,Yes
2794,25.0,female,Bachelor,41269.0,0,RENT,1000.0,DEBTCONSOLIDATION,11.86,0.02,2.0,590,No
2795,29.0,female,High School,144902.0,7,MORTGAGE,35000.0,EDUCATION,8.9,0.24,7.0,631,Yes
2796,24.0,female,High School,112771.0,1,MORTGAGE,18000.0,VENTURE,11.78,0.16,3.0,695,No
2797,26.0,female,Bachelor,29636.0,6,RENT,3500.0,VENTURE,10.71,0.12,4.0,697,Yes
2798,30.0,female,Associate,97995.0,4,RENT,12000.0,PERSONAL,8.26,0.12,6.0,651,Yes
2799,28.0,male,Master,121078.0,2,RENT,20000.0,VENTURE,11.22,0.17,9.0,644,No
2800,23.0,male,High School,63278.0,0,OWN,9250.0,MEDICAL,13.16,0.15,3.0,545,Yes
2801,34.0,male,Master,61322.0,8,MORTGAGE,12000.0,VENTURE,13.5,0.2,8.0,652,No
2802,23.0,female,High School,29873.0,0,RENT,3050.0,MEDICAL,7.49,0.1,4.0,658,Yes
2803,25.0,female,Master,27192.0,3,OWN,7500.0,PERSONAL,11.01,0.28,3.0,712,Yes
2804,29.0,male,Bachelor,63046.0,5,RENT,12000.0,EDUCATION,7.9,0.19,7.0,652,Yes
2805,27.0,male,Bachelor,77745.0,6,RENT,13000.0,HOMEIMPROVEMENT,13.11,0.17,10.0,695,Yes
2806,22.0,male,Master,37192.0,0,OWN,7500.0,EDUCATION,11.01,0.2,2.0,653,No
2807,30.0,male,Bachelor,129684.0,7,RENT,3000.0,VENTURE,11.19,0.02,4.0,628,Yes
2808,26.0,male,Associate,90627.0,2,MORTGAGE,10000.0,VENTURE,7.49,0.11,2.0,623,Yes
2809,31.0,female,Associate,76057.0,9,OWN,3000.0,VENTURE,13.92,0.04,5.0,582,Yes
2810,30.0,female,High School,64802.0,10,RENT,12000.0,DEBTCONSOLIDATION,6.03,0.19,5.0,693,Yes
2811,25.0,female,Bachelor,96673.0,2,MORTGAGE,7000.0,PERSONAL,10.8,0.07,2.0,669,Yes
2812,23.0,male,Bachelor,119097.0,3,MORTGAGE,10000.0,EDUCATION,11.14,0.08,4.0,679,Yes
2813,27.0,female,Associate,55220.0,4,MORTGAGE,4000.0,PERSONAL,6.99,0.07,7.0,668,No
2814,48.0,female,Master,85032.0,25,MORTGAGE,9000.0,HOMEIMPROVEMENT,14.54,0.11,17.0,694,No
2815,26.0,male,High School,42863.0,1,RENT,3869.0,VENTURE,6.87,0.09,3.0,607,Yes
2816,23.0,male,High School,49190.0,1,RENT,10000.0,EDUCATION,6.93,0.2,3.0,617,Yes
2817,22.0,male,Bachelor,67038.0,1,RENT,12000.0,VENTURE,8.32,0.18,4.0,653,No
2818,23.0,female,Bachelor,78889.0,1,RENT,7000.0,EDUCATION,10.75,0.09,4.0,511,Yes
2819,29.0,male,High School,102739.0,8,MORTGAGE,25000.0,PERSONAL,9.25,0.24,10.0,671,Yes
2820,27.0,male,Bachelor,87722.0,3,MORTGAGE,6000.0,EDUCATION,5.42,0.07,10.0,503,No
2821,30.0,female,Associate,81404.0,8,RENT,14000.0,EDUCATION,12.84,0.17,8.0,639,Yes
2822,33.0,female,Master,130688.0,13,MORTGAGE,7200.0,PERSONAL,14.35,0.06,6.0,664,No
2823,29.0,male,Bachelor,109087.0,9,MORTGAGE,12000.0,EDUCATION,8.23,0.11,9.0,562,Yes
2824,24.0,female,Associate,105162.0,3,MORTGAGE,15000.0,VENTURE,11.01,0.14,2.0,684,No
2825,22.0,female,Bachelor,58540.0,1,MORTGAGE,6500.0,VENTURE,10.62,0.11,3.0,647,Yes
2826,25.0,male,Associate,42667.0,2,RENT,4800.0,MEDICAL,10.28,0.11,2.0,619,No
2827,22.0,male,Master,121050.0,0,RENT,6000.0,EDUCATION,12.98,0.05,2.0,712,Yes
2828,29.0,female,Bachelor,49047.0,6,MORTGAGE,1400.0,EDUCATION,14.26,0.03,5.0,612,Yes
2829,31.0,female,Associate,72682.0,11,MORTGAGE,19400.0,VENTURE,18.53,0.27,10.0,622,Yes
2830,35.0,female,Bachelor,192882.0,13,MORTGAGE,7500.0,EDUCATION,9.57,0.04,10.0,644,No
2831,24.0,female,High School,111304.0,0,MORTGAGE,22000.0,DEBTCONSOLIDATION,10.99,0.2,4.0,569,Yes
2832,25.0,male,High School,28338.0,4,RENT,2400.0,MEDICAL,10.36,0.08,4.0,614,No
2833,32.0,male,Master,140293.0,11,MORTGAGE,21600.0,EDUCATION,10.62,0.15,9.0,670,No
2834,23.0,female,Master,204963.0,2,RENT,12000.0,EDUCATION,11.11,0.06,2.0,611,Yes
2835,24.0,male,Associate,58813.0,0,MORTGAGE,10000.0,MEDICAL,7.49,0.17,3.0,680,No
2836,23.0,male,Associate,103428.0,0,OWN,9600.0,EDUCATION,13.61,0.09,3.0,674,Yes
2837,22.0,female,Master,85042.0,2,OWN,12000.0,PERSONAL,12.53,0.14,4.0,640,No
2838,25.0,female,High School,58539.0,3,RENT,3000.0,EDUCATION,13.83,0.05,4.0,688,Yes
2839,35.0,female,Associate,129915.0,13,MORTGAGE,13158.0,VENTURE,10.56,0.1,13.0,597,Yes
2840,25.0,male,Associate,36935.0,2,MORTGAGE,11500.0,PERSONAL,8.59,0.31,4.0,605,Yes
2841,23.0,male,Bachelor,79217.0,0,MORTGAGE,16800.0,PERSONAL,11.01,0.21,2.0,670,Yes
2842,23.0,female,High School,109266.0,0,RENT,2499.0,VENTURE,13.22,0.02,3.0,659,No
2843,25.0,female,Bachelor,48842.0,4,MORTGAGE,10000.0,DEBTCONSOLIDATION,7.14,0.2,4.0,654,No
2844,39.0,male,Associate,72859.0,17,RENT,3600.0,DEBTCONSOLIDATION,6.03,0.05,11.0,688,No
2845,24.0,female,Bachelor,46702.0,6,OWN,3000.0,EDUCATION,13.35,0.06,2.0,625,Yes
2846,29.0,male,High School,61063.0,7,RENT,13000.0,HOMEIMPROVEMENT,11.46,0.21,5.0,528,Yes
2847,30.0,male,High School,61673.0,8,RENT,7500.0,PERSONAL,10.25,0.12,7.0,625,Yes
2848,25.0,male,Master,72693.0,2,MORTGAGE,16800.0,EDUCATION,14.28,0.23,4.0,630,Yes
2849,25.0,female,Master,90903.0,0,MORTGAGE,15000.0,DEBTCONSOLIDATION,9.63,0.17,3.0,640,Yes
2850,24.0,female,Bachelor,61096.0,2,RENT,4000.0,VENTURE,7.88,0.07,3.0,710,No
2851,22.0,female,Associate,116107.0,0,MORTGAGE,9000.0,EDUCATION,7.49,0.08,4.0,597,Yes
2852,29.0,male,High School,107680.0,8,RENT,7200.0,PERSONAL,11.01,0.07,10.0,611,No
2853,25.0,male,Bachelor,97162.0,4,MORTGAGE,5000.0,MEDICAL,7.51,0.05,3.0,610,Yes
2854,29.0,female,High School,65701.0,6,MORTGAGE,12000.0,DEBTCONSOLIDATION,9.32,0.18,7.0,657,No
2855,24.0,male,Associate,59728.0,4,MORTGAGE,3500.0,MEDICAL,8.89,0.06,4.0,566,Yes
2856,25.0,female,High School,181105.0,1,MORTGAGE,15000.0,HOMEIMPROVEMENT,6.54,0.08,2.0,608,Yes
2857,22.0,male,Associate,42830.0,0,OWN,7350.0,MEDICAL,14.22,0.17,2.0,638,Yes
2858,40.0,male,Associate,66779.0,20,MORTGAGE,12000.0,EDUCATION,6.62,0.18,15.0,674,No
2859,33.0,female,High School,47081.0,12,RENT,10464.0,MEDICAL,11.81,0.22,9.0,674,No
2860,29.0,male,Bachelor,44150.0,7,RENT,3075.0,MEDICAL,5.42,0.07,5.0,534,Yes
2861,23.0,male,Master,38607.0,0,RENT,8000.0,VENTURE,11.49,0.21,4.0,662,No
2862,34.0,female,Associate,122301.0,8,MORTGAGE,12000.0,MEDICAL,7.31,0.1,11.0,658,No
2863,29.0,female,Associate,96845.0,9,RENT,21000.0,PERSONAL,10.99,0.22,6.0,657,No
2864,25.0,male,High School,55184.0,4,RENT,12389.0,DEBTCONSOLIDATION,10.51,0.22,3.0,594,Yes
2865,23.0,female,Bachelor,40852.0,2,RENT,5000.0,EDUCATION,9.32,0.12,4.0,524,Yes
2866,44.0,male,Master,72809.0,19,RENT,5000.0,PERSONAL,13.34,0.07,16.0,714,No
2867,25.0,male,High School,85177.0,1,RENT,5000.0,EDUCATION,11.71,0.06,3.0,718,No
2868,23.0,male,Associate,68134.0,3,MORTGAGE,13600.0,DEBTCONSOLIDATION,15.23,0.2,4.0,648,Yes
2869,23.0,male,Master,104290.0,1,MORTGAGE,21000.0,EDUCATION,8.9,0.2,4.0,643,Yes
2870,28.0,male,Associate,63150.0,6,RENT,5000.0,MEDICAL,12.23,0.08,9.0,560,Yes
2871,25.0,male,Associate,78820.0,2,MORTGAGE,4500.0,EDUCATION,10.65,0.06,2.0,606,Yes
2872,23.0,female,Master,97136.0,0,MORTGAGE,2000.0,VENTURE,7.9,0.02,4.0,624,Yes
2873,25.0,female,Associate,102775.0,4,MORTGAGE,4000.0,EDUCATION,6.81,0.04,3.0,663,Yes
2874,25.0,female,Associate,129178.0,2,MORTGAGE,24072.0,HOMEIMPROVEMENT,7.75,0.19,3.0,625,No
2875,29.0,male,Master,168971.0,2,OWN,27000.0,VENTURE,9.91,0.16,7.0,689,No
2876,27.0,male,Master,33745.0,6,RENT,1512.0,EDUCATION,12.65,0.04,5.0,632,Yes
2877,30.0,male,Associate,94713.0,9,MORTGAGE,10800.0,EDUCATION,10.36,0.11,9.0,655,Yes
2878,23.0,male,High School,50595.0,3,RENT,5000.0,EDUCATION,7.51,0.1,2.0,652,Yes
2879,24.0,male,Associate,90850.0,0,RENT,2000.0,EDUCATION,9.99,0.02,4.0,615,No
2880,24.0,female,High School,108661.0,0,MORTGAGE,5000.0,HOMEIMPROVEMENT,8.0,0.05,4.0,648,Yes
2881,25.0,male,Bachelor,100521.0,3,MORTGAGE,5000.0,PERSONAL,6.76,0.05,4.0,711,Yes
2882,26.0,female,High School,67478.0,1,OWN,6000.0,HOMEIMPROVEMENT,5.42,0.09,3.0,633,Yes
2883,30.0,female,Bachelor,116150.0,8,MORTGAGE,12000.0,MEDICAL,9.99,0.1,7.0,627,Yes
2884,22.0,male,Master,64128.0,0,OWN,7000.0,MEDICAL,6.99,0.11,4.0,579,Yes
2885,21.0,male,Bachelor,241060.0,0,MORTGAGE,25000.0,DEBTCONSOLIDATION,13.99,0.1,2.0,699,No
2886,23.0,female,Associate,102950.0,1,MORTGAGE,10000.0,DEBTCONSOLIDATION,7.64,0.1,3.0,647,Yes
2887,29.0,female,Bachelor,72848.0,7,RENT,4000.0,HOMEIMPROVEMENT,7.88,0.05,6.0,613,Yes
2888,26.0,female,Bachelor,36578.0,0,RENT,2000.0,VENTURE,11.49,0.05,3.0,612,No
2889,46.0,male,Associate,70769.0,23,MORTGAGE,6300.0,PERSONAL,11.03,0.09,13.0,614,No
2890,33.0,male,High School,216923.0,12,MORTGAGE,6906.0,HOMEIMPROVEMENT,7.63,0.03,7.0,647,Yes
2891,28.0,female,Bachelor,59626.0,9,MORTGAGE,10000.0,EDUCATION,6.99,0.17,9.0,630,No
2892,23.0,male,Bachelor,70483.0,0,RENT,5000.0,PERSONAL,13.16,0.07,3.0,695,No
2893,27.0,male,Associate,107685.0,9,MORTGAGE,2800.0,EDUCATION,14.96,0.03,10.0,706,No
2894,22.0,female,High School,52688.0,0,RENT,6000.0,VENTURE,7.62,0.11,4.0,491,Yes
2895,21.0,female,Associate,34812.0,0,MORTGAGE,10000.0,EDUCATION,9.63,0.29,4.0,638,No
2896,42.0,female,Associate,77689.0,18,MORTGAGE,2300.0,DEBTCONSOLIDATION,6.99,0.03,12.0,599,No
2897,35.0,male,Master,61061.0,11,RENT,7000.0,DEBTCONSOLIDATION,12.09,0.11,9.0,671,Yes
2898,32.0,female,Bachelor,44548.0,8,RENT,5300.0,VENTURE,8.9,0.12,6.0,619,Yes
2899,25.0,female,Master,144908.0,5,MORTGAGE,28000.0,PERSONAL,7.9,0.19,2.0,637,Yes
2900,22.0,male,Master,52761.0,0,MORTGAGE,4000.0,DEBTCONSOLIDATION,7.88,0.08,4.0,713,No
2901,22.0,male,Master,44389.0,1,RENT,6000.0,VENTURE,7.51,0.14,4.0,568,Yes
2902,26.0,male,Bachelor,36762.0,3,RENT,5356.0,EDUCATION,12.33,0.15,4.0,665,No
2903,25.0,male,High School,52475.0,3,RENT,10000.0,EDUCATION,18.25,0.19,3.0,633,Yes
2904,24.0,male,Associate,36887.0,1,RENT,6000.0,MEDICAL,7.51,0.16,4.0,660,Yes
2905,25.0,male,Associate,108731.0,0,MORTGAGE,18000.0,HOMEIMPROVEMENT,9.27,0.17,3.0,630,Yes
2906,23.0,male,Bachelor,72936.0,1,RENT,7000.0,DEBTCONSOLIDATION,6.03,0.1,3.0,597,No
2907,24.0,male,Associate,154790.0,0,MORTGAGE,12000.0,EDUCATION,6.03,0.08,2.0,629,Yes
2908,33.0,female,Bachelor,150923.0,12,MORTGAGE,20000.0,DEBTCONSOLIDATION,7.88,0.13,7.0,697,Yes
2909,25.0,female,Master,142926.0,0,MORTGAGE,4900.0,DEBTCONSOLIDATION,11.01,0.03,2.0,618,Yes
2910,22.0,male,High School,83931.0,3,MORTGAGE,6000.0,VENTURE,13.48,0.07,2.0,656,Yes
2911,32.0,female,Bachelor,89806.0,12,MORTGAGE,15000.0,PERSONAL,11.11,0.17,7.0,678,No
2912,27.0,male,High School,51163.0,6,MORTGAGE,8000.0,PERSONAL,13.61,0.16,9.0,634,No
2913,32.0,male,Associate,48934.0,7,MORTGAGE,16000.0,MEDICAL,5.99,0.33,9.0,646,Yes
2914,25.0,female,High School,73246.0,2,MORTGAGE,3000.0,DEBTCONSOLIDATION,5.99,0.04,4.0,621,No
2915,23.0,male,Associate,32210.0,4,RENT,6250.0,MEDICAL,9.84,0.19,3.0,617,No
2916,31.0,female,High School,73187.0,10,MORTGAGE,1500.0,DEBTCONSOLIDATION,12.99,0.02,10.0,657,Yes
2917,30.0,female,Master,132846.0,8,MORTGAGE,5000.0,HOMEIMPROVEMENT,11.01,0.04,7.0,710,Yes
2918,22.0,female,Associate,85207.0,1,MORTGAGE,4500.0,DEBTCONSOLIDATION,5.42,0.05,2.0,616,Yes
2919,26.0,female,Bachelor,87196.0,4,RENT,10000.0,PERSONAL,9.68,0.11,4.0,685,No
2920,28.0,male,Master,67358.0,7,RENT,12000.0,MEDICAL,14.27,0.18,10.0,700,Yes
2921,31.0,female,High School,115114.0,6,RENT,2465.0,DEBTCONSOLIDATION,13.72,0.02,7.0,643,Yes
2922,27.0,male,High School,84897.0,4,MORTGAGE,3000.0,PERSONAL,11.01,0.04,8.0,551,Yes
2923,29.0,male,Bachelor,205128.0,7,MORTGAGE,18000.0,DEBTCONSOLIDATION,12.42,0.09,6.0,553,Yes
2924,29.0,male,Bachelor,34559.0,6,RENT,4000.0,MEDICAL,6.92,0.12,7.0,523,Yes
2925,27.0,male,Master,44526.0,3,RENT,1443.0,PERSONAL,13.08,0.03,7.0,522,Yes
2926,23.0,female,Associate,90979.0,1,MORTGAGE,3000.0,EDUCATION,14.11,0.03,3.0,554,Yes
2927,25.0,male,High School,55007.0,4,RENT,7795.0,DEBTCONSOLIDATION,8.08,0.14,4.0,601,Yes
2928,27.0,female,High School,63251.0,6,MORTGAGE,11500.0,PERSONAL,7.14,0.18,9.0,636,Yes
2929,22.0,male,Bachelor,125433.0,0,MORTGAGE,13600.0,PERSONAL,6.03,0.11,2.0,564,Yes
2930,35.0,male,Associate,58951.0,9,RENT,11500.0,MEDICAL,11.11,0.2,9.0,605,No
2931,29.0,male,High School,174944.0,5,MORTGAGE,25000.0,EDUCATION,10.35,0.14,8.0,556,Yes
2932,26.0,male,Associate,90240.0,7,MORTGAGE,9600.0,DEBTCONSOLIDATION,10.8,0.11,4.0,678,No
2933,28.0,male,Associate,121095.0,5,MORTGAGE,8000.0,MEDICAL,13.98,0.07,6.0,627,Yes
2934,33.0,male,Master,168454.0,11,MORTGAGE,6000.0,HOMEIMPROVEMENT,6.76,0.04,6.0,612,Yes
2935,35.0,male,Master,46543.0,12,MORTGAGE,15000.0,MEDICAL,10.99,0.32,5.0,688,Yes
2936,30.0,female,Master,180922.0,9,MORTGAGE,7925.0,EDUCATION,11.77,0.04,10.0,679,Yes
2937,37.0,male,Master,223137.0,17,MORTGAGE,4000.0,VENTURE,10.0,0.02,11.0,659,No
2938,40.0,male,Bachelor,167712.0,20,MORTGAGE,8743.0,EDUCATION,7.38,0.05,10.0,625,Yes
2939,42.0,male,Bachelor,49638.0,21,MORTGAGE,10400.0,DEBTCONSOLIDATION,7.51,0.21,14.0,705,No
2940,23.0,male,Associate,65674.0,0,MORTGAGE,2000.0,EDUCATION,10.74,0.03,3.0,637,Yes
2941,37.0,female,Associate,55036.0,18,RENT,8000.0,DEBTCONSOLIDATION,9.63,0.15,14.0,670,Yes
2942,24.0,male,Bachelor,110564.0,0,MORTGAGE,15000.0,DEBTCONSOLIDATION,7.88,0.14,2.0,683,No
2943,28.0,male,Master,129079.0,4,MORTGAGE,13125.0,EDUCATION,7.66,0.1,7.0,541,Yes
2944,23.0,female,Master,72972.0,0,RENT,15000.0,DEBTCONSOLIDATION,10.65,0.21,3.0,665,Yes
2945,36.0,female,Bachelor,72978.0,14,RENT,9500.0,EDUCATION,7.14,0.13,12.0,713,Yes
2946,28.0,male,Bachelor,71769.0,3,OTHER,4550.0,HOMEIMPROVEMENT,8.0,0.06,8.0,614,Yes
2947,23.0,male,Master,23821.0,4,OWN,2260.0,MEDICAL,11.61,0.09,4.0,620,Yes
2948,24.0,male,Bachelor,116487.0,1,RENT,7000.0,VENTURE,9.91,0.06,3.0,537,No
2949,27.0,female,Bachelor,48593.0,4,RENT,10000.0,PERSONAL,11.01,0.21,6.0,694,No
2950,24.0,female,Associate,48690.0,0,RENT,5000.0,MEDICAL,14.22,0.1,4.0,582,Yes
2951,26.0,female,Master,239199.0,3,MORTGAGE,12000.0,HOMEIMPROVEMENT,6.97,0.05,4.0,606,Yes
2952,23.0,male,High School,29661.0,0,RENT,5000.0,PERSONAL,6.7,0.17,4.0,593,No
2953,24.0,male,High School,49144.0,3,RENT,10000.0,MEDICAL,11.01,0.2,2.0,586,Yes
2954,26.0,female,Master,100533.0,6,MORTGAGE,17000.0,PERSONAL,10.25,0.17,3.0,705,Yes
